,Text,labels
13040,Bisexual Unicorn here and I absolutely love this video. These kids were so darling. I feel bad for this poor man though. Why can't people stop pushing their beliefs on others? Religious people want to say that we as LGBTQ+ individuals are doing that to them but we're just being who we truly are. If anything,Hope_speech
13041,Excelent! Criminal people must not be priced with their name in monuments,Non_hope_speech
13042,And our future rests on these kids? Lid has mercy.,Non_hope_speech
13043,Y’all need to put hood kids in this. It would be way better content.,Non_hope_speech
13044,It's because its nice to have big events where LGBT+ people can go and meet people who are like them or have similar experiences as them and feel at home and like they belong somewhere. There are no parades for those things because those are more socially excepted things. Have you ever heard of a country that doesn't accept a straight man? It's just a nice way to make friends or if people give you a hard time about who you love usually,Hope_speech
13045,They all made valid points but again had nothing to do with police brutality. Now I'm sure someone is going to comment about how many more innocent whites people get killed by cops then black people. Guess what that's police brutality too cops are pigs. Empowered by a system that has historically discriminated against POC where am I wrong? Go.,Non_hope_speech
13046,Juan is always right ;) thank you for confirming that,Non_hope_speech
13047,Ya'll are saying God wants us to love everyone. Get the love that God wants you to use straight. Different types of love are used. Loving someone with the same gender isn't love but lust.,Non_hope_speech
13048,Bark Bark hypocrisy much?,Non_hope_speech
13049,Really? Literally any relevant question he was ever asked was either answered with bigotry or Just trust me because I'm rich. He has not laid out any type of plan on any political issue that makes sense. The wall thing is just retarded. P.S. You're an idiot.,Non_hope_speech
13050,I'm fully aware that not everyone is a Christian. I have NEVER said people have to do what God has said. It's not my religion,Non_hope_speech
13051,Captain Howdy hope not!,Non_hope_speech
13052,Weather your white or black just think for a solitary second suppose you were white and it is all of a sudden that it was illegal to say all live matter and only black lives matter was allowed to matter how would that make your kind feel????nnIf I were all of you I would heavily think about not caring for only one nationality one race and only one skin color and think about each and every ounce of life that is on this planet because every single day everyone is killing one another and if you all don’t stop it’s going to keep on going until there is no more life on this planet nnAll life matters because all life is precious nnLike Hannity said if you all don’t have the courage to speak out and say ALL Lives MATTER then you all are political racist cowereds. nnGod bless you Hannity.,Hope_speech
13053,Victoria nRacism also happens towards asians,Non_hope_speech
13054,@Not Sure I think it's getting mixed up or something because now I found my 2nd message,Non_hope_speech
13055,#NAME?,Non_hope_speech
13056,They have nothing to do with freedom.  Evil intent.,Non_hope_speech
13057,So they don’t care ones they become (. ...) they just use people voices,Non_hope_speech
13058,@ur mom is a cat It's on the level of black lives matter.,Non_hope_speech
13059,hi to everyone,Non_hope_speech
13060,Annie is honestly brave for being truthful.,Hope_speech
13061,If he was a slave trader,Non_hope_speech
13062,Why in hell would you show kids this.,Non_hope_speech
13063,Blake Eloise if this is true can you show the source..,Non_hope_speech
13064,All live matter is not a neutral statement it is a ignorant one. Just because we say BLACK LIVES MATTER does not mean we are saying BLACK LIVES ONLY MATTER....and the fact that when black lives matter started the whites wanted to say oh well all lives matter true but how come you want  to be all oppressed when it comes to something that deals with black people...  everyone is equal no tf we not we haven't been equal since the day we met and that we have to sit here and let these privileged ass people just think that nothing is going on...its not just black people getting shot...claps thank you for stating the obvious ....yeah Mexican Asian black white they catch them too but not as bad as we do,Non_hope_speech
13065,I’m either getting a lesbian vibe or trans man vibe from the “Christian” girl,Non_hope_speech
13066,Did you not watch the video-,Non_hope_speech
13067,Me too bro,Non_hope_speech
13068,And the white lives ?,Non_hope_speech
13069,@Sasha Dumse People invented all gods,Non_hope_speech
13070,“Ideology of victimhood with grievances that does not exist”  Perfectly said.,Non_hope_speech
13071,Humanity at it's point!,Non_hope_speech
13072,Please read through my comments. I have said numerous times that we aren't under the laws of Moses,Non_hope_speech
13073,So cops were justified  killing him Steve? Use your brain man,Non_hope_speech
13074,The full saying is Black lives matter,Non_hope_speech
13075,God gave us a choice; my choice is to love. SKSKSKK THIS KIS GETS IT! It couldn't have been better said.,Hope_speech
13076,Racism was basically dead in 2000. Post-modernist Marxist spawned new racism to empower themselves and made it worse than racism was in a long time.,Non_hope_speech
13077,@Jimmy The Clown I don't agree with everything about Madonna (but I too am a sinner) but let me ask you something...who turned all the men into sinners?It goes both ways.,Non_hope_speech
13078,Big Problem with this Africanos Every where in the world,Non_hope_speech
13079,@Alexhs Savvakhs I will call them people. I can feel your good intention. You are actually good person. Please dont fall into this racist language.,Non_hope_speech
13080,Every parengts wiling to put their child into mental and physical abuse in one of those so called therapy camp should be charged for child abuse. This is revolting and I don't understand why in the Obama era they didn't do anything. Now with Trump it's gonna continue and worsen,Hope_speech
13081,Racism will continue,Non_hope_speech
13082,They missed a spot with the Bible,Non_hope_speech
13083,@Fax Checker i mean..why wouldnt i care?..it IS a problem and we SHOULD care tho..,Non_hope_speech
13084,It SHOULD be All Lives Matter. No need to drag down/ignore other people/races to get ahead. While we're at it,Hope_speech
13085,Shuuush..dont mention that! Along with Zimbabwe,Non_hope_speech
13086,The phrase black lives matter suggests racial superiority. It excludes the importance of anyone else's lives,Non_hope_speech
13087,@Molly Cone also why create them how they were if he just wanted them to go and change how about don't create like that then that way your loving god then wouldn't need them to change their sexualities.,Non_hope_speech
13088,I'm man She is beautiful and sure she is just as good as any man engineer,Hope_speech
13089,Her face is soooo wide!,Non_hope_speech
13090,Her voice sounds more calming now.,Non_hope_speech
13091,Marxists communist China is  committing genocide against minorities,Non_hope_speech
13092,Faizal Alladina To ne honest i know one of her session musicians  in the states and he said she would regularly turn up with surgery tape etc etc at rehearsals actually have botox specialist visit the recording studio their you have it,Non_hope_speech
13093,That's just as bad as hearing gun shots,Non_hope_speech
13094,@Vlad Ivanov it literally does more harm than good. Most people who make it out of conversion end up having to get ACTUAL therapy,Non_hope_speech
13095,​@Boxing Empire There is a discernible point to this,Non_hope_speech
13096,1 in 200 people in this world are a SLAVE! Let that sink in,Non_hope_speech
13097,My sister is a lesbian ... nIts not that easy (for everyone) nMaybe im just stuck up and still think she is to young to decide who she is (she is 18...)nIt was still a hard thing for me to hear,Hope_speech
13098,People saying those who dont learn from history are to doomed to repeat it,Non_hope_speech
13099,. Giving personal anecdotes of sexism and painting every workplace with males in that light is bullshit. Most well raised people don't give a shit about your gender,Non_hope_speech
13100,He really should...it would make things...interesting.....yes.....yesss.....,Non_hope_speech
13101,Everyone's saying how they think Annie is a lesbian. I thought she was a guy. Oops.,Non_hope_speech
13102,She liked Engineering because more dicks would satisfy her bukkake sessions.,Non_hope_speech
13103,Brian Dunstan talk to trump hes the racist one🤦,Non_hope_speech
13104,Generational poverty is a thing. We need welfare reform that will help teaching people how to come off assistance. There is a gap that causes them to not be able to make the leap into success.,Non_hope_speech
13105,In some states it is but not everywhere,Non_hope_speech
13106,Juan Williams + talking = COMPLETE STUPIDITY,Non_hope_speech
13107,@Hughes Giżycko Nah,Non_hope_speech
13108,Does anyone die from this though,Non_hope_speech
13109,The whole Hands Up,Non_hope_speech
13110,I fear for your brain,Non_hope_speech
13111,@melev30 the fuck are you talking about man,Non_hope_speech
13112,It istn about,Non_hope_speech
13113,Kinda weird what happens with society when there is disconnect from religious principles.,Non_hope_speech
13114,I'm literally crying,Non_hope_speech
13115,That one girl said she doesn't support lgbtq+ people due to her religion,Non_hope_speech
13116,I think she has internalized homophobia her parents probably talk crap about it,Non_hope_speech
13117,@Khaver Paver that was 50 years ago bruh.,Non_hope_speech
13118,Madonna is such an amazing person... She makes the world a better place!,Non_hope_speech
13119,There gonna be like “what a bunch of idiots”,Non_hope_speech
13120,the sheriff is the only calm one there,Non_hope_speech
13121,Britian should pay reparations to india and africa nThe eastnIndia company,Non_hope_speech
13122,@PortugueseLMPAO Don't ever say that. I think you're amazing!,Non_hope_speech
13123,Hudson Birt but it isn’t. Are you LGBTQ and do you know what the experience is like? Did u wake up one morning and decide to be heterosexual? No,Non_hope_speech
13124,It’s a news channel,Non_hope_speech
13125,This is nasty,Non_hope_speech
13126,Hey black woman. How about you treat everyone the same,Non_hope_speech
13127,White democrats don’t have any spine,Non_hope_speech
13128,she’s inspiring,Non_hope_speech
13129,Her eyes are so beautiful. Very striking. You can tell this is very heartfelt and emotional and genuine. She has become very soft spoken here and it says much to the love she has in her heart for the underdog and those who suffer. Wonderful Madonna.,Hope_speech
13130,Jesus was a colored man who hung out with prostitutes and lepers before being killed by the legal authorities,Non_hope_speech
13131,What about the Sullivan Brothers they all died in World War 2. five brothers 1 Navy ship and die so when you kneel it's not right to kneel against American flag,Non_hope_speech
13132,@Cáca Milis sa Seomra Spraoi omg why do u have to always say its alright to admit to your mistakes when ur the mistaken one as protesters are killing inoccent people just to show were equal,Non_hope_speech
13133,This country has given these people EVERYTHING! Half a billion Africans would gladly trade places with them.,Non_hope_speech
13134,It irritates me when people say they don't agree with another person's sexual orientation or that it's a choice. She is obviously ignorant and needs to educate herself and learn that it's not her place to decide anything about another persons sexual orientation. Her job is simply to love,Hope_speech
13135,there are lots of white people that get there ass beat by the police to my dad was one of them for no reason so I don't want to here just black people get there ass beat by the police if they don't like white or black they will do so and it's not right but yiu can go on YouTube and see lots of white people getting beat up by police,Non_hope_speech
13136,Technically I'm ace panro but I like it here in this thread,Non_hope_speech
13137,That doesn't fit their white man bad agenda. Just like when they murdered several black men in America protesting for black lives.,Non_hope_speech
13138,All lives matter is better than black lives matter. All lives matter included black lives.,Hope_speech
13139,Were really here? You want me to be racist? keep talkin this Black Lives Matter. thats fucking racist.,Non_hope_speech
13140,I hate how so many comments are about the girl (I think she’s a girl,Non_hope_speech
13141,@Dog Bone who was ?,Non_hope_speech
13142,Liam but still a kid,Non_hope_speech
13143,They're whoring for votes Great one from Sherif Clarke!nA Man that I happy to RESPECT a hell of a lot!!!,Non_hope_speech
13144,As Bristol citizens we did a great job! Go Bristol!!!,Non_hope_speech
13145,Removing a statue commemorating a slave trader is not destroying history,Non_hope_speech
13146,The Reverse KKK Marxist Group (BLM). so much brainwashing going on... holy...,Non_hope_speech
13147,They call it pandering,Non_hope_speech
13148,Slavery existed in Africa thousands of years before any white man set foot on its shore but in American schools the only slavery you are taught about is the transatlantic slave trade. About every ethnicity that exist was at one time involved in slavery. In America this is the generation of entitlement and victimhood. The crown of victimhood is worn with great pride by those who never experienced any form of slavery,Non_hope_speech
13149,@Bbm add#11 first off,Non_hope_speech
13150,It's  not about black and white,Non_hope_speech
13151,I took up an Industrial Engineering course long time ago I didnt finish my course. 1st year to 3rd year I was doubting myself that I cannot make it to the final year and when I reached the 4th year that was the moment that I was so eager to finish the course but unfortunately I wasn’t able to enrol for 2nd semester due to financial challenges. When the speaker said that they were on 5 female students in the class...I remembered those days when we were also 5 girls and no excuses on all of our classes and demos. I am now 36 years old. I don’t see myself going back to study and continue the same course but I really wish I did.,Hope_speech
13152,The sheriff was spot on,Non_hope_speech
13153,I'm so happy my parents don't care if somebody is lgbtq+ I'm bisexaul and I still haven't come out because,Hope_speech
13154,I was the 666th like... nice,Non_hope_speech
13155,Dont worry. She actually came out as bi a few weeks later.,Non_hope_speech
13156,She's not an Engineer. She graduated from Product Design - which is not even remotely Applied Science or Engineering. She's not even part of that 11%. What a myth.,Non_hope_speech
13157,The Toronto police are really bad. Look up Officer Bubbles.,Non_hope_speech
13158,The fact that black lives matter as a movement exists is because black people are being treated like they don't,Non_hope_speech
13159,All lives matter. Not only black,Hope_speech
13160,To me it seems like Annie is confused about her own stance on the LGBT community. She didn’t seem so sure about any of her answers and maybe if she wasn’t influenced by the people around her she would understand better,Non_hope_speech
13161,I think she is an indigo spirit they are like angels but more aggressive like warriors because they are here to change the old outdated paradigms.,Non_hope_speech
13162,Don't twist her words.,Non_hope_speech
13163,when you pronounce Arabic names,Non_hope_speech
13164,“Therapy” more like literal abuse,Hope_speech
13165,Before my exams i watched this for some motivation to achieve my dream and today i got excepted in civil engineering college,Non_hope_speech
13166,I understand what you mean,Non_hope_speech
13167,Lmao I'm wheezing! I just shook my head like wait you're not....noo haha,Non_hope_speech
13168,I tried coming out to my islamic parents. Long story short...it didn’t work QwQ,Non_hope_speech
13169,@dragonflywhisp Checked off a while ago? What bubble are you living in? LGBT people get attacked publicly at twice the rate any other American minority group does; it's gotten much worse than it was ten years ago. And this is ONLY American statistics. There are countless countries where it's punishable by prison or death.nThere's a fine line between being a professional victim and sticking your head in the sand and pretending all the bad things are over now. Although I know that's what a lot of people want to do. The gays got that one thing,Non_hope_speech
13170,I glad the cops can't attend pride any more,Non_hope_speech
13171,because she’s a woman who never fit into a box,Non_hope_speech
13172,No lives matter. Thats the truest truth,Non_hope_speech
13173,Mike S changed the world ? Lol seriously calm down,Non_hope_speech
13174,Nice guy not easy sad too,Non_hope_speech
13175,The wage gap would be better represented as people that's worked for it vs people that havent instead of white vs black,Non_hope_speech
13176,Yes all lives matter,Hope_speech
13177,BLM is a terrorist organisation,Non_hope_speech
13178,Coming this summer,Non_hope_speech
13179,It's still a book,Non_hope_speech
13180,The colour of your skin doesn't matter about any thing else,Non_hope_speech
13181,All lives matter Black lives matter is so racist agains any other race,Non_hope_speech
13182,@DoubleIrish DutchSandwich congratulations,Non_hope_speech
13183,Juan immediately turns to Micheal Brown,Non_hope_speech
13184,Shut your judgmental ass up. She's not European! Your comment is non-void.,Non_hope_speech
13185,That would just be pure mean SHE's SO CUTE,Non_hope_speech
13186,@James Garcia I don't know I see people fighting over this all the time,Non_hope_speech
13187,Nooo. what you are missing is that black lives matter! its black people have been going through the most for years.,Non_hope_speech
13188,I'm waiting for president Trump to back up the people of Bristol  for removing the statue,Non_hope_speech
13189,@HiYa Pal nI'm not your friend,Non_hope_speech
13190,+hound Yeah your right He can be pretty obnoxious  but He can be funny...Remember if Guy's like Juan are around it's  great because Men like Sheriff David get the chance to get their more logical point of view out there..,Non_hope_speech
13191,A Touch Of TJ Tf I’ve been walking with cuffed jeans for years,Non_hope_speech
13192,@Mia Majano A year has passed and I still cannot believe how stupid you were to think I was calling her rude. Staggering.,Non_hope_speech
13193,The kid that is religious and is still an ally is a rare one🥺,Non_hope_speech
13194,significant moment lmaonhighschool dropout reading 10 lines from wikipedia tells the rest of the world how destroying a historical monument helps his feelings.,Non_hope_speech
13195,Hudson Birt Eww. Go find something else to do rather than harassing people’s personal identities.,Non_hope_speech
13196,It's her face to do whatever she wants. Listen to the message in this interview and stop being hateful.,Non_hope_speech
13197,fucken hitlery had to chime in that traitor bitch,Non_hope_speech
13198,All the power too this guy,Non_hope_speech
13199,get over yourself no ones tryna segregate you,Non_hope_speech
13200,I was 9 years old when I came out of the closet,Non_hope_speech
13201,I wish the poeple telling the cops that he couldnt breathe and to check his pulse like idk got a bunch of crownd amd pinned the officers down and saved george  everything happenes for a reason and we must not let his death go to waste we should learn from it and change the world for once or atleast america,Non_hope_speech
13202,IT'S BEEN THE SHIELD OF RACIST MARXISTS UNTIL NOW,Non_hope_speech
13203,Only if its anything like every wite is racist,Non_hope_speech
13204,@Lamb Of God Black lives matter is about oppression. Gang violence is about crazy assholes and drugs.,Non_hope_speech
13205,sara leong I love science as well!!! But it is extremely hard for me to focus in math. Mainly because (probably because of classes arrangements) I am one of the only three girls in my math class of 12 and almost all the boys didn't know what staying on topic meant. They would yell and chat loudly. The teacher just seems to not hear them (probably because she has learned that it gave her less headaches). Anyways I love legos as well! I hope there's more people like you and your family in the world!!!,Hope_speech
13206,@Prima Materia nnI assume that is directed at the chinese...,Non_hope_speech
13207,Noth-ing really matters,Non_hope_speech
13208,Thats right all lives do matter period and if you think that it's not then shame on you ALL LIFE MATTERS PERIOD!!!!!! ONE LOVE TO ALL HUMANS,Hope_speech
13209,Its NOT RACE!!!!   Its the fact that kids are being raised by the streets.   Got Dad?  nWe have got to get Dad back into the home and the Mothers to get married first.,Non_hope_speech
13210,Elan Brysk Jesus supports homosexuality cause he made us like this and if we don’t sin what he die for,Non_hope_speech
13211,She’s so confident!!! I can’t not love her.,Non_hope_speech
13212,+bluefavorites lol I know BLM isn't trying to solve those issues. I'm saying we should give those issues more attention than what we are. we should put just as much attention on those problems as we do with this BLM stuff,Non_hope_speech
13213,Its gonna kill more people ugh,Non_hope_speech
13214,Jessica Walker i read somewhere in an article that being straight is now considered a sin and now that article is my religion so i guess im now allowed to hate and discriminate against straight people right? bc u know my article religion told me it’s okay to do so,Non_hope_speech
13215,CRYSTAL IS SO PURE AND SWEET WE STAN,Non_hope_speech
13216,What an inspiration!,Hope_speech
13217,To be honest,Non_hope_speech
13218,Id never of apologized all lives matter nothing special about blm,Non_hope_speech
13219,Oh my god that little boy is so cute I just want to hug him,Non_hope_speech
13220,Can we just talk about how this kid called the Bible a book  I don’t find that offensive but I feel like some people may lol,Non_hope_speech
13221,Same.  What he said to her about fear of coming out,Non_hope_speech
13222,@connie schuiling Don't be stupid the international travel is greater in America. So disease spread faster. Furthermore,Non_hope_speech
13223,@Boxing Empire agreed,Non_hope_speech
13224,Jules is so incredibly precious,Non_hope_speech
13225,@bluefavorites actually you know what scratch what I said. I take it back. I was too scared about offending anyone but now Idc. I AM against BLM. I don't support what I see it turning into. I don't support violence against anyone. I don't support police brutality and I'm not going to support a group where at their protests members are chanting pigs in a blanket fry,Non_hope_speech
13226,@ZZ Move get some new material,Non_hope_speech
13227,This is the first time I've ever seen her like this.  She has changed.,Non_hope_speech
13228,anyone who supports a NATURAL feeling is compassionate. anyone who fights against it is insane,Non_hope_speech
13229,Bill Clinton an advocate for change? you've have to be kidding me.,Non_hope_speech
13230,#NAME?,Non_hope_speech
13231,White washed black folk,Non_hope_speech
13232,Yes let us not have statues of well-known racists like Hitler on the streets,Non_hope_speech
13233,I’m so sorry for what has happened to you by so called Christians. I’m a Christian and we’re here to love and meet others we’re they are not force our beliefs onto others and hurt people. That’s never what Jesus intended and I apologize for them.,Hope_speech
13234,Juan is a pathetically racist black man who constantly blames white people for the problems in the black community. You can see the anger in his face when challenged with the truth. Why doesn't go to another network which is more compatible with his beliefs?,Non_hope_speech
13235,@John Child Well I'm black and I wouldn't vote for him. nnnnnJk I'll vote for him twice.,Non_hope_speech
13236,Watched a smaller protest of only about 300 people in Boyle Heights,Non_hope_speech
13237,The girl in the stripped shirt is woke,Non_hope_speech
13238,What happen to the white people though?... I’m not racist ! I adore black,Non_hope_speech
13239,Richard Littler she saved it mine also in so many ways...... no words,Non_hope_speech
13240,@Vernice Davis He sure wouldn't be aligned with BLM. Period. Wake up,Non_hope_speech
13241,WHY IS THIS VIDEO FROM 2015 ????THIS HOW LOW THEY GO WITH BLM  FFS WHAT A JOKE>>>>>>>>>>    ALL LIVES MATTER   GET USED TO IT,Non_hope_speech
13242,Bond Girl not with violence like black lives matter does !,Non_hope_speech
13243,Stop ruining our history. !!!! This is disgusting and disgraceful,Non_hope_speech
13244,dude there are black lives matter groups in england for some reason.,Non_hope_speech
13245,#NAME?,Non_hope_speech
13246,@NOXISUM Yeah have you studied history?Things are a hell of a lot different now Vs when MLK was around. Statistics disprove BLM. Facts disprove feelings every single time,Non_hope_speech
13247,The second he said doctor who i liked the video...,Non_hope_speech
13248,@Алекс Коликов BLm are a terrorist organisation. Of course everyone are racist for them.,Non_hope_speech
13249,I honestly can't believe I'm saying this,Non_hope_speech
13250,I have always loved her and her soul. Madonna you are amazingly inspirational.,Non_hope_speech
13251,it’s illegal in some states in the US but not all the states because of “freedom of religion”,Non_hope_speech
13252,conversion therapy subjects people to abuse and many people who survive it end up with some sort of trauma disorder,Hope_speech
13253,I’m pansexual and came out of the pantry,Non_hope_speech
13254,OK! Time to suck it up! Buttercup!,Non_hope_speech
13255,In the beginning it was ok? Wrong. BLMs end goal was always to cause chaos and destruction. You're apathy and tolerance is part of the problem.,Non_hope_speech
13256,I hope so !,Non_hope_speech
13257,What did the important comments say?,Non_hope_speech
13258,It may not be controversial in general,Non_hope_speech
13259,I don't support lgbtq+ at all but I have quite a few friends who are family,Non_hope_speech
13260,“i don’t agree with homosexuality”nngirl you have the short hair and cuffed jeans the homosexuality is just radiating off your body,Non_hope_speech
13261,@Testicle Thief and 50 years from now nobody will give a shit,Non_hope_speech
13262,what a joke you idol worshippers are mind controlled and don t even know it,Non_hope_speech
13263,minecraft lover What you said is a Prime example of what this person is Talking about,Non_hope_speech
13264,@Alligator but a slave trader should never be celebrated.,Non_hope_speech
13265,If you describe people as Black,Non_hope_speech
13266,Same but even the protests may spread coronavirus though,Non_hope_speech
13267,Sandra Walsh I work in PR,Non_hope_speech
13268,I'll second that too,Non_hope_speech
13269,Asian American has the highest median household income so no,Non_hope_speech
13270,Came out and fought back because of her. New and ungrateful generation has no clue what she has done for us.,Non_hope_speech
13271,I just want to say black ppl acvpunt for 13% of america and I see many of them who are celebs and in high places. I see america had a black president. Racism is dying and the democrats know that. Ppl discriminating against white ppl too. And affirmative action is stupid. And saying this,Non_hope_speech
13272,Repent for what? Are we casting stones? What did Jesus say about that? Hypocrite!,Non_hope_speech
13273,@Mister LeCoy has she ever stated that? she is neutral.,Non_hope_speech
13274,Black lives matter to WHOM??,Non_hope_speech
13275,Logan ShadowHeart what you said is highly contradictory.,Non_hope_speech
13276,4 years ago and here we go again......,Non_hope_speech
13277,Also; your research sources are invalid,Non_hope_speech
13278,STOP...WE ARE ALL AMERICANS..WE ALL MATTER!,Non_hope_speech
13279,God gave us a choice,Hope_speech
13280,How come there’s no magazine called white magazine  or United poor white college fund I want that too,Non_hope_speech
13281,I HAD THE SAME THOUGHT,Non_hope_speech
13282,The sheriff is cool,Non_hope_speech
13283,to say all lives matter indicates a lack of sensitivity for the current plight of blacks.it means that you have no concern for the recent murders of blacks. it also undermines a movement that seeks to hold officers accountable for their crimes that are bold,Non_hope_speech
13284,And here we are,Non_hope_speech
13285,What about lives outside of humans?,Non_hope_speech
13286,Where’s the real Madonna? Who’s this lady?,Non_hope_speech
13287,@Michael Higgins i dont see that. if you're an ally and supportive then you won't have done anything wrong of course.,Non_hope_speech
13288,@Trent bro i am christian too but pls dont do such a thing. i mean like u could do it your   nson or sibling or any family memeber AND NOT WITH THE BIBLE.but forcing other people like friends or like literally other people.......man thats messed up,Non_hope_speech
13289,What data is Juan referring to when he says clearly there is an excessive use of police force??,Non_hope_speech
13290,Aaron Castellanos that would be cool,Non_hope_speech
13291,Eternal life’s matter.,Non_hope_speech
13292,Zachary Q. Dwyer Fuck you. Those white people don't make her feel herself because we always have to portray a certain image to even be taken seriously. Denying that ia being a fucking dumbass like you.,Non_hope_speech
13293,Girl I feel like that way too,Non_hope_speech
13294,Annie gives me alot of Lesbian Vibes,Non_hope_speech
13295,Black lives Matter around the world!,Non_hope_speech
13296,He served his time though,Non_hope_speech
13297,@Cherry Cotton Candy bruh this was old,Non_hope_speech
13298,It’s a complete mess and all this black lives matter campaign has done is divide people not bring them together and it will fizzle out or get much worse.,Non_hope_speech
13299,No one is most definitely not more stupid than this Sheriff Clarke,Non_hope_speech
13300,Wish they were demonstrating about UK political prisoners such as Julian Assange.,Non_hope_speech
13301,If all lives matter why are we treated as if  ours don't????????,Non_hope_speech
13302,Sheriff Clarke is awesome. “Whoring for votes!” “Plantation Politics!”   I’m going to use those quotes later.,Non_hope_speech
13303,Danielle D nobody deserves to go to hell everyone can change but talking about going to hell is pretty much a threat cause your saying that one day everybody’s gonna go to hell then everybody else is going to heaven messed up,Non_hope_speech
13304,All many of them do is just create graffiti,Non_hope_speech
13305,Annie has a lesbian haircut and cuffed her jeans,Non_hope_speech
13306,@The magicbeard Search up Agenda 21; 2021 is when things truly go nuts.,Non_hope_speech
13307,I recently got a job that pays me nearly half of a 6 figure salary,Non_hope_speech
13308,All life's matter. Ending corona matters matters matters matters,Non_hope_speech
13309,Can someone please remind these motormouth MP's that,Non_hope_speech
13310,@kris c no mixed fabrics for you,Non_hope_speech
13311,Clearly you don't understand. Your incredulity is no excuse to champion the status quo.,Non_hope_speech
13312,Or should the latino community start a movemen Hispanic lives Matter,Non_hope_speech
13313,If Great Britain didn't have a colonial past would all of these ethnic minorities want to live here?nJust asking...,Non_hope_speech
13314,Everyone thinks Annie is Lebanese because she has short hair,Non_hope_speech
13315,I’d agree if she didn’t say that homosexuality was a sin. But she did.,Hope_speech
13316,I know!!! Me too,Non_hope_speech
13317,i see why butt of the day is here,Non_hope_speech
13318,Maybe an ABA Survivor soon? It's literally conversion therapy for disabled children,Non_hope_speech
13319,@Leila I never understand the Problem with That quote. Please tell Me.,Non_hope_speech
13320,If sherriff Clarke were to walk in a predominantly white neighborhood with his uniform on,Non_hope_speech
13321,This video is complete bullshit,Non_hope_speech
13322,Yeah non blacks have been killed by police brutality but these are usually less common than black deaths from police brutality,Non_hope_speech
13323,Katarina Giselle YES. What I said was an observation  not a judgment.  It is clear that if she is,Non_hope_speech
13324,And we are happy you are not giving up on us !,Hope_speech
13325,It is sad not everyone thinks in the same way,Non_hope_speech
13326,America is so f*%ked...,Non_hope_speech
13327,I was inspired as a women to believe in myself and be a strong independent women. I was raised with no encouragement and to be powerless. She rocks 🤙 OMG nearly cried to her comment at the end ‘never give up’,Hope_speech
13328,that would just be uh pUrE mEaNnnnTHE TRUTH!!!!! WE STAN!!,Non_hope_speech
13329,Jonathan Dough muslims is anyone protesting against muslims? Major slave traders.,Non_hope_speech
13330,A Tipp to be a good friend to my friend,Non_hope_speech
13331,Samantha Aliprandi if it’s not a book then what is it??,Non_hope_speech
13332,@TAIPLAYZ Exactly. I was thinking of several extremely famous parts of the Bible illustrating these exact points. I was just being sarcastic because so many American conservatives insist on having military type guns,Non_hope_speech
13333,me too because i'm Filipino and i support BLM because we are all humans. I wish there's protest in Philippines.,Non_hope_speech
13334,Why ? I'm an Indian,Non_hope_speech
13335,Posted 4 years ago and still relevant today  same event same narrative happens every 4 years.,Non_hope_speech
13336,SoldierT hey that’s to munch,Non_hope_speech
13337,It doesn’t fit the narrative.  Need to make the people dependent on the state.. not individuals but a collective hive.  All lives do matter.  Need to set the black people free from the welfare state.,Non_hope_speech
13338,I thought she was going to say she's a lesbian....shookith,Non_hope_speech
13339,It was sick and scary for me when they started booing...,Non_hope_speech
13340,I came out of the closet... nnnnnnnnI woke up late for school and I didn’t want my mom to get mad so I hid in the closet for the whole day and then I was gonna sneak out through the window but I felt bad about lying so I came out to my mom.ntrue story,Non_hope_speech
13341,In Communist system you’re not allowed to say what you think. Why government failed the protection of Black neighborhoods before,Non_hope_speech
13342,God loves everyone,Hope_speech
13343,saying no lives matter is saying your life doesnt matter,Non_hope_speech
13344,She apparently came out according to other comments,Non_hope_speech
13345,Thank You For All YOU'VE Done for Our Community.,Hope_speech
13346,@Astute Cingulus it shouldn't come down to skin color or ancestry. All that matters is we all bleed red. This tidal wave went from wanting justice for George floyd to wanting a hostile takeover. How is that right?,Non_hope_speech
13347,It's not even the hair. It's hsr whole vibe and the way she crosses her legs. I feel like she thinks it's a choice cause she made hers 🤷‍. And if our suspicions are right,Non_hope_speech
13348,I agree with the sheriff. The Democrats don't give a crap about Black Lives Matter,Non_hope_speech
13349,I want change. Hmm. Here's what I'll do. I'll wig my way through not breaking laws n staying away from trouble n if im really a man of my words ill help society n not start fires,Non_hope_speech
13350,This is 100% true. But your oppinion cannot change the fact that the world has a race problem. You can choose to ignore it but it's there. All lives cannot matter until black lives matter. It is not possible for all lives to matter if we/other races keep on blowing up innocent black people.,Non_hope_speech
13351,@Brodie Stark you made no point only proved mine.,Non_hope_speech
13352,the kids are growing up wow,Non_hope_speech
13353,@*****​ Obama statistics!!!  Everything is just hunky dory!!!,Non_hope_speech
13354,FCK blm bunch of freaks,Non_hope_speech
13355,@Jack HoopernnWomen in engineering have to be competent. That's the nature of the beast. It doesn't matter how many Feminist campaigns you throw out there to push women into engineering,Non_hope_speech
13356,Thank you so much  I’m thinking of going for engineering but every video and every picture is a guy!,Non_hope_speech
13357,Madonna wouldn't be here if her mother had her attitude .,Non_hope_speech
13358,That's because he's 100% badass,Non_hope_speech
13359,She looks good here but these new videos she’s putting out.  She is looking scary!,Non_hope_speech
13360,That's really great...Yeah...That's it...One person can make all the difference,Hope_speech
